name,team,position,jersey_number,height,weight,age,birth_date,college,draft_year,draft_round,draft_pick,years_pro,games_played,games_started,twitter_handle,instagram_handle,twitter_followers,instagram_followers,wikipedia_url,career_highlights,awards,data_source,scraped_at
Kristian Wilkerson,bills,WR,82.0,"6'1""",214,,,Southeast Missouri State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:31.897585
Dorian Williams,bills,LB,42.0,"6'2""",230,,,Tulane,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:31.897861
Ryan Van Demark,bills,OT,74.0,"6'6""",307,,,Connecticut,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:31.895955
Popo Aumavae,panthers,DT,78.0,"6'3""",315,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.643176
Emani Bailey,panthers,RB,39.0,"5'7""",202,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.644785
Shemar Bartholomew,panthers,CB,27.0,"6'1""",200,,,Georgia Southern,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.645506
Raheem Blackshear,panthers,RB,3.0,"5'9""",190,,,Virginia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.646022
Amare Barno,panthers,LB,38.0,"6'6""",245,,,Virginia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.645243
Jonathon Brooks,panthers,RB,24.0,"6'0""",207,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.647232
JaTravis Broughton,panthers,CB,43.0,"5'11""",195,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.649134
Derrick Brown,panthers,DT,95.0,"6'5""",320,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.649849
Bobby Brown III,panthers,DT,97.0,"6'4""",332,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.650127
JaTyre Carter,panthers,G,65.0,"6'3""",311,,,Southern,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.650318
Dan Chisena,panthers,WR,88.0,"6'3""",202,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.650741
Brady Christensen,panthers,OT,70.0,"6'6""",300,,,BYU,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.650989
Carlos Basham,panthers,LB,54.0,"6'3""",274,,,Wake Forest,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.645938
Claudin Cherelus,panthers,LB,53.0,"6'2""",230,,,Alcorn State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.650551
Austin Corbett,panthers,C,63.0,"6'4""",306,,,Nevada,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.651917
Jalen Coker,panthers,WR,18.0,"6'3""",213,,,Holy Cross,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.651230
Jaden Crumedy,panthers,DT,96.0,"6'4""",309,,,Mississippi State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.652347
Ikem Ekwonu,panthers,OT,79.0,"6'4""",320,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.655347
MJ Devonshire,panthers,DB,28.0,"5'11""",186,,,Pittsburgh,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.654809
Rico Dowdle,panthers,RB,5.0,"6'0""",215,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.655116
Mitchell Evans,panthers,TE,84.0,"6'5""",260,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.657286
Ryan Fitzgerald,panthers,K,35.0,"5'11""",193,,,Florida State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.657488
Andy Dalton,panthers,QB,14.0,"6'2""",220,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.654552
Akayleb Evans,panthers,CB,29.0,"6'2""",198,,,Missouri,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.657025
Ethan Garbers,panthers,QB,10.0,"6'2""",207,,,UCLA,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.657881
Isaac Gifford,panthers,SAF,25.0,"6'0""",203,,,Nebraska,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.658838
Jacolby George,panthers,WR,80.0,"5'11""",172,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.658436
Dominique Dafney,panthers,TE,46.0,"6'3""",235,,,Indiana State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.654386
Trevor Etienne,panthers,RB,23.0,"5'8""",198,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.655710
Jared Harrison-Hunte,panthers,DL,75.0,"6'4""",294,,,SMU,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.659067
Jack Henderson,panthers,SAF,20.0,"6'2""",215,,,Minnesota,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.659538
Jaycee Horn,panthers,CB,8.0,"6'1""",200,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.660070
Jimmy Horn Jr.,panthers,WR,15.0,"5'8""",171,,,Colorado,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.660440
Chuba Hubbard,panthers,RB,30.0,"6'1""",210,,,Oklahoma State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.660775
Cam Jackson,panthers,DT,76.0,"6'6""",328,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.663018
Mike Jackson,panthers,CB,2.0,"6'1""",210,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.662408
Kobe Hudson,panthers,WR,86.0,"6'0""",193,,,UCF,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.661171
J.J. Jansen,panthers,LS,44.0,"6'2""",235,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.663217
Robert Hunt,panthers,OT,50.0,"6'6""",323,,,Louisiana-Lafayette,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.661890
Luke Kandra,panthers,G,67.0,"6'4""",319,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.664931
Jarrett Kingston,panthers,G,61.0,"6'4""",308,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.665202
Xavier Legette,panthers,WR,17.0,"6'3""",227,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.665519
Damien Lewis,panthers,G,68.0,"6'2""",327,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.665790
Steven Losoya,panthers,G,66.0,"6'3""",324,,,Vanderbilt,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.665997
Josey Jewell,panthers,ILB,47.0,"6'2""",236,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.663935
T.J. Luther,panthers,WR,15.0,"5'11""",195,,,Gardner-Webb,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.666216
Patrick Jones II,panthers,LB,91.0,"6'4""",264,,,Pittsburgh,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.664455
Sam Martin,panthers,P,6.0,"6'1""",211,,,Appalachian State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.670995
Thomas Incoom,panthers,LB,48.0,"6'2""",265,,,Central Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.662019
Kayron Lynch-Adams,panthers,RB,34.0,"5'10""",215,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.670202
Cade Mays,panthers,G,64.0,"6'6""",325,,,Tennessee,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.671857
James Mitchell,panthers,TE,84.0,"6'4""",249,,,Virginia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.672420
Tetairoa McMillan,panthers,WR,4.0,"6'5""",212,,,Arizona,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.672042
DJ Johnson,panthers,LB,52.0,"6'4""",260,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.664133
Bam Martin-Scott,panthers,LB,57.0,"6'2""",231,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.671500
Trevon Moehrig,panthers,SAF,7.0,"6'2""",202,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.672981
David Moore,panthers,WR,83.0,"6'0""",219,,,East Central,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.673159
Bryce Pierre,panthers,TE,45.0,"6'5""",255,,,UCLA,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.675475
Tuasivi Nomura,panthers,LB,71.0,"6'1""",221,,,Fresno State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.675117
Mapalo Mwansa,panthers,LB,58.0,"6'2""",230,,,,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.674422
Jack Plummer,panthers,QB,16.0,"6'5""",215,,,Louisville,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.676344
Michael Reid,panthers,CB,35.0,"6'2""",200,,,South Dakota,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.677796
Lathan Ransom,panthers,SAF,22.0,"6'0""",206,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.676919
LaBryan Ray,panthers,DT,93.0,"6'4""",290,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.677230
Yosh Nijman,panthers,OT,77.0,"6'7""",314,,,Virginia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.674889
Sam Roberts,panthers,DT,74.0,"6'5""",295,,,NW Missouri State University,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.680125
Demani Richardson,panthers,SAF,36.0,"6'1""",215,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.679898
Taylor Moton,panthers,OT,72.0,"6'5""",325,,,Western Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.673492
JaTavion Sanders,panthers,TE,,"6'4""",252,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.681203
Hunter Renfrow,panthers,WR,13.0,"5'10""",185,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.678050
AShawn Robinson,panthers,DT,94.0,"6'3""",320,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.680424
Jon Rhattigan,panthers,LB,49.0,"6'0""",236,,,Army,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.679604
Nic Scourton,panthers,DE,,"6'4""",280,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.682281
Christian Rozeboom,panthers,LB,56.0,"6'2""",230,,,South Dakota State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.680936
Chau Smith-Wade,panthers,CB,26.0,"5'11""",176,,,Washington State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.682756
Nick Scott,panthers,SAF,21.0,"5'11""",200,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.681768
Michael Tarquin,panthers,OT,71.0,"6'6""",313,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.682921
Adam Thielen,panthers,WR,19.0,"6'2""",195,,,Minnesota State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.683258
Trevian Thomas,panthers,SAF,42.0,"5'11""",196,,,Arkansas State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.683696
Corey Thornton,panthers,CB,31.0,"6'1""",195,,,Louisville,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.683880
Brycen Tremayne,panthers,WR,87.0,"6'4""",212,,,Stanford,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.684083
Tommy Tremble,panthers,TE,82.0,"6'4""",250,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.684340
Shy Tuttle,panthers,DT,99.0,"6'3""",300,,,Tennessee,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.684523
Tershawn Wharton,panthers,DE,92.0,"6'1""",280,,,Missouri-Rolla,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.685344
Princely Umanmielen,panthers,LB,33.0,"6'4""",244,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.684825
Brandon Walton,panthers,OT,73.0,"6'5""",300,,,Florida Atlantic,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.685183
Matthew Wright,panthers,K,37.0,"5'11""",174,,,UCF,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.687319
Jacoby Windmon,panthers,LB,41.0,"6'2""",250,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.685663
Chandler Zavala,panthers,G,62.0,"6'3""",322,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.687929
Trevin Wallace,panthers,LB,32.0,"6'1""",244,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.684982
D.J. Wonnum,panthers,LB,98.0,"6'5""",258,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.686377
Chandler Wooten,panthers,LB,,"6'3""",230,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.686807
Bryce Young,panthers,QB,9.0,"5'10""",204,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:39.687613
Maurice Alexander,bears,WR,13.0,"5'11""",180,,,Florida International,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.506370
Tyson Bagent,bears,QB,17.0,"6'3""",213,,,Shepherd,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.507307
Theo Benedet,bears,OL,79.0,"6'7""",305,,,University of British Columbia,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.507824
Andrew Billings,bears,DT,97.0,"6'1""",311,,,Baylor,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.508052
Kiran Amegadjie,bears,OT,72.0,"6'5""",326,,,Yale,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.506988
Josh Blackwell,bears,CB,39.0,"5'11""",180,,,Duke,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.508955
Ryan Bates,bears,OT,71.0,"6'4""",302,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.507420
Austin Booker,bears,DE,94.0,"6'6""",245,,,Kansas,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.509341
Miles Boykin,bears,WR,84.0,"6'4""",220,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.509478
Jaquan Brisker,bears,SAF,9.0,"6'1""",200,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.510290
Luther Burden III,bears,WR,87.0,"6'0""",206,,,Missouri,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.510627
Major Burns,bears,SAF,35.0,"6'2""",207,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.510941
Kevin Byard,bears,FS,31.0,"5'11""",212,,,Middle Tennessee State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.511174
Swayze Bozeman,bears,LB,27.0,"6'1""",224,,,Southern Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.510021
Stephen Carlson,bears,TE,88.0,"6'4""",240,,,Princeton,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.511494
Xavier Carlton,bears,DE,93.0,"6'6""",273,,,California,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.511802
Alex Cook,bears,SAF,37.0,"6'1""",196,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.512062
Gervon Dexter Sr.,bears,DT,99.0,"6'6""",312,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.512899
Scott Daly,bears,LS,46.0,"6'1""",245,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.512498
Devin Duvernay,bears,WR,12.0,"5'11""",200,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.513122
Drew Dalman,bears,C,52.0,"6'3""",300,,,Stanford,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.512319
Tremaine Edmunds,bears,MLB,49.0,"6'5""",250,,,Virginia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.513967
Luke Elkin,bears,LS,43.0,"6'0""",233,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.514819
Power Echols,bears,LB,57.0,"5'11""",237,,,North Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.513395
Jonathan Ford,bears,DT,64.0,"6'5""",338,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.515203
Zah Frazier,bears,CB,20.0,"6'3""",185,,,Texas-San Antonio,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.515367
T.J. Edwards,bears,LB,53.0,"6'1""",242,,,Wisconsin,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.514602
Chris Glaser,bears,G,63.0,"6'4""",300,,,Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.515817
Kyler Gordon,bears,CB,6.0,"6'0""",200,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.516280
Deion Hankins,bears,RB,35.0,"5'11""",222,,,Texas State-San Marcos,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.517018
Daniel Hardy,bears,DE,92.0,"6'3""",240,,,Montana State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.517320
Elijah Hicks,bears,SAF,22.0,"5'11""",200,,,California,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.517555
Travis Homer,bears,RB,21.0,"5'10""",202,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.517759
Jaylon Johnson,bears,CB,1.0,"6'0""",195,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.519390
Jonah Jackson,bears,G,73.0,"6'4""",312,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.518442
Grady Jarrett,bears,DT,50.0,"6'0""",305,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.518849
John Jackson,bears,WR,82.0,"6'1""",215,,,Nevada,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.518227
Ruben Hyppolite II,bears,LB,47.0,"5'11""",236,,,Maryland,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.518057
Roschon Johnson,bears,RB,23.0,"6'0""",225,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.519853
Tysheem Johnson,bears,SAF,33.0,"5'10""",195,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.520315
Case Keenum,bears,QB,11.0,"6'1""",206,,,Houston,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.521084
Jonathan Kim,bears,K,27.0,"6'0""",227,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.521462
Cole Kmet,bears,TE,85.0,"6'6""",260,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 03:16:47.521720
